transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241024-0000,2024-10-24 08:24:03,PAI500,Premium Paint 5L,2,1200,1500,CASH,SUPP_D,Paints,Peter,0
20241024-0001,2024-10-24 16:02:17,CEM001,20kg Cement Bag,9,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Peter,0
20241024-0002,2024-10-24 14:39:17,PAI500,Premium Paint 5L,9,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Lucy,0
20241024-0003,2024-10-24 09:42:32,PLM001,Plumbing PVC Pipe 1”,9,200,280,CASH,SUPP_C,Plumbing,Lucy,5
20241024-0004,2024-10-24 08:31:57,TIN012,Thin Nails Bundle,6,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Peter,0
20241024-0005,2024-10-24 16:05:05,BRU100,Hard Bristle Brush,2,180,250,CASH,SUPP_D,Decor,Peter,0
20241024-0006,2024-10-24 10:26:10,CEM001,20kg Cement Bag,2,450,500,MPESA,SUPP_A,Building Materials,John,5
20241024-0007,2024-10-24 17:09:33,CEM001,20kg Cement Bag,4,450,500,CARD,SUPP_A,Building Materials,Peter,0
20241024-0008,2024-10-24 10:27:57,TIN012,Thin Nails Bundle,9,90,120,CARD,SUPP_B,Fasteners,Mary,5
20241024-0009,2024-10-24 16:37:08,PLM001,Plumbing PVC Pipe 1”,2,200,280,CASH,SUPP_C,Plumbing,Mary,0
20241024-0010,2024-10-24 08:26:19,ELX12,Light Bulb 60W,8,80,120,MPESA,SUPP_C,Electrical,Lucy,0
20241024-0011,2024-10-24 16:11:26,BRU100,Hard Bristle Brush,6,180,250,BANK_TRANSFER,SUPP_D,Decor,Mary,0
20241024-0012,2024-10-24 12:14:22,ELX12,Light Bulb 60W,5,80,120,CARD,SUPP_C,Electrical,John,5
20241024-0013,2024-10-24 12:49:03,NLS123,1/2 inch Nail Box,5,120,150,CARD,SUPP_B,Fasteners,Lucy,0
20241024-0014,2024-10-24 10:31:46,CEM001,20kg Cement Bag,8,450,500,MPESA,SUPP_A,Building Materials,Peter,0
20241024-0015,2024-10-24 17:02:22,PLM001,Plumbing PVC Pipe 1”,9,200,280,CASH,SUPP_C,Plumbing,Peter,0
20241024-0016,2024-10-24 17:58:25,NLS123,1/2 inch Nail Box,8,120,150,BANK_TRANSFER,SUPP_B,Fasteners,John,5
20241024-0017,2024-10-24 10:08:37,TIN012,Thin Nails Bundle,3,90,120,CARD,SUPP_B,Fasteners,Mary,10
20241024-0018,2024-10-24 10:58:32,TIN012,Thin Nails Bundle,8,90,120,CASH,SUPP_B,Fasteners,Peter,5
20241024-0019,2024-10-24 10:59:12,TIN012,Thin Nails Bundle,10,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,5
20241024-0020,2024-10-24 14:43:46,GLV010,Construction Gloves,6,50,80,CARD,SUPP_B,Safety,Peter,5
20241024-0021,2024-10-24 08:51:51,PAI500,Premium Paint 5L,5,1200,1500,CASH,SUPP_D,Paints,Mary,5
20241024-0022,2024-10-24 16:08:33,BRU100,Hard Bristle Brush,1,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,10
