transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241004-0000,2024-10-04 11:41:35,NLS123,1/2 inch Nail Box,2,120,150,MPESA,SUPP_B,Fasteners,Mary,0
20241004-0001,2024-10-04 14:03:36,BRU100,Hard Bristle Brush,-9,180,250,CARD,SUPP_D,Decor,Peter,5
20241004-0002,2024-10-04 14:28:16,GLV010,Construction Gloves,-3,50,80,BANK_TRANSFER,SUPP_B,Safety,John,10
20241004-0003,2024-10-04 15:20:57,BRU100,Hard Bristle Brush,9,180,250,CASH,SUPP_D,Decor,Peter,0
20241004-0004,2024-10-04 15:47:22,BRU100,Hard Bristle Brush,8,180,250,MPESA,SUPP_D,Decor,Peter,5
20241004-0005,2024-10-04 08:36:15,GLV010,Construction Gloves,6,50,80,CASH,SUPP_B,Safety,Mary,0
20241004-0006,2024-10-04 17:00:36,PLY200,2x1 Timber (2m),2,300,350,CASH,SUPP_A,Timber,Mary,0
20241004-0007,2024-10-04 09:33:08,PLY200,2x1 Timber (2m),1,300,350,CASH,SUPP_A,Timber,Mary,10
20241004-0008,2024-10-04 15:15:26,TIN012,Thin Nails Bundle,8,90,120,MPESA,SUPP_B,Fasteners,John,0
20241004-0009,2024-10-04 10:29:56,PLM001,Plumbing PVC Pipe 1”,9,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Mary,10
20241004-0010,2024-10-04 14:41:57,PLM001,Plumbing PVC Pipe 1”,7,200,280,CARD,SUPP_C,Plumbing,Mary,5
20241004-0011,2024-10-04 08:48:49,GLV010,Construction Gloves,2,50,80,CARD,SUPP_B,Safety,Lucy,0
20241004-0012,2024-10-04 15:04:44,CEM001,20kg Cement Bag,1,450,500,CARD,SUPP_A,Building Materials,Lucy,0
20241004-0013,2024-10-04 13:46:49,NLS123,1/2 inch Nail Box,6,120,150,CARD,SUPP_B,Fasteners,Mary,10
20241004-0014,2024-10-04 11:39:55,PLM001,Plumbing PVC Pipe 1”,9,200,280,CARD,SUPP_C,Plumbing,Lucy,0
20241004-0015,2024-10-04 12:32:22,TOOL01,Hammer 16oz,6,400,550,BANK_TRANSFER,SUPP_E,Tools,Peter,0
20241004-0016,2024-10-04 17:38:34,BRU100,Hard Bristle Brush,9,180,250,CARD,SUPP_D,Decor,Peter,0
20241004-0017,2024-10-04 14:35:02,ELX12,Light Bulb 60W,4,80,120,BANK_TRANSFER,SUPP_C,Electrical,Mary,0
20241004-0018,2024-10-04 11:21:07,BRU100,Hard Bristle Brush,10,180,250,MPESA,SUPP_D,Decor,John,0
20241004-0019,2024-10-04 10:31:57,PAI500,Premium Paint 5L,4,1200,1500,CARD,SUPP_D,Paints,Lucy,0
20241004-0020,2024-10-04 10:46:49,PLM001,Plumbing PVC Pipe 1”,6,200,280,CARD,SUPP_C,Plumbing,Lucy,10
20241004-0021,2024-10-04 17:20:03,PLY200,2x1 Timber (2m),2,300,350,CARD,SUPP_A,Timber,Peter,10
20241004-0022,2024-10-04 15:22:20,GLV010,Construction Gloves,9,50,80,CASH,SUPP_B,Safety,Lucy,5
20241004-0023,2024-10-04 12:44:58,GLV010,Construction Gloves,7,50,80,CASH,SUPP_B,Safety,John,10
20241004-0024,2024-10-04 11:46:40,TOOL01,Hammer 16oz,10,400,550,CASH,SUPP_E,Tools,Peter,10
20241004-0025,2024-10-04 15:53:16,GLV010,Construction Gloves,2,50,80,MPESA,SUPP_B,Safety,Mary,0
20241004-0026,2024-10-04 17:58:41,PLM001,Plumbing PVC Pipe 1”,1,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241004-0027,2024-10-04 17:41:55,PLY200,2x1 Timber (2m),4,300,350,CASH,SUPP_A,Timber,John,5
20241004-0028,2024-10-04 17:05:14,NLS123,1/2 inch Nail Box,6,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Mary,0
20241004-0029,2024-10-04 11:27:32,PLM001,Plumbing PVC Pipe 1”,9,200,280,CARD,SUPP_C,Plumbing,Lucy,5
