transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241025-0000,2024-10-25 12:02:52,PLM001,Plumbing PVC Pipe 1”,5,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,10
20241025-0001,2024-10-25 14:57:36,PLY200,2x1 Timber (2m),1,300,350,CARD,SUPP_A,Timber,John,5
20241025-0002,2024-10-25 16:42:16,BRU100,Hard Bristle Brush,5,180,250,CARD,SUPP_D,Decor,Peter,5
20241025-0003,2024-10-25 09:54:55,ELX12,Light Bulb 60W,9,80,120,BANK_TRANSFER,SUPP_C,Electrical,Mary,0
20241025-0004,2024-10-25 09:17:27,NLS123,1/2 inch Nail Box,1,120,150,CASH,SUPP_B,Fasteners,Mary,0
20241025-0005,2024-10-25 14:03:32,TOOL01,Hammer 16oz,2,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,0
20241025-0006,2024-10-25 13:32:45,PLY200,2x1 Timber (2m),-10,300,350,MPESA,SUPP_A,Timber,John,0
20241025-0007,2024-10-25 12:47:18,BRU100,Hard Bristle Brush,4,180,250,CARD,SUPP_D,Decor,Mary,10
20241025-0008,2024-10-25 16:16:12,GLV010,Construction Gloves,3,50,80,CARD,SUPP_B,Safety,John,10
20241025-0009,2024-10-25 09:28:37,TIN012,Thin Nails Bundle,5,90,120,CARD,SUPP_B,Fasteners,Peter,5
20241025-0010,2024-10-25 09:14:17,TIN012,Thin Nails Bundle,4,90,120,CASH,SUPP_B,Fasteners,John,0
20241025-0011,2024-10-25 13:32:59,PLM001,Plumbing PVC Pipe 1”,2,200,280,CARD,SUPP_C,Plumbing,John,5
20241025-0012,2024-10-25 09:21:46,ELX12,Light Bulb 60W,5,80,120,CASH,SUPP_C,Electrical,John,0
20241025-0013,2024-10-25 15:00:17,ELX12,Light Bulb 60W,7,80,120,CARD,SUPP_C,Electrical,Peter,5
20241025-0014,2024-10-25 15:01:12,PAI500,Premium Paint 5L,7,1200,1500,CASH,SUPP_D,Paints,Peter,5
20241025-0015,2024-10-25 13:54:17,GLV010,Construction Gloves,6,50,80,CARD,SUPP_B,Safety,Peter,5
20241025-0016,2024-10-25 09:22:52,PAI500,Premium Paint 5L,3,1200,1500,CASH,SUPP_D,Paints,Peter,0
20241025-0017,2024-10-25 09:17:52,ELX12,Light Bulb 60W,5,80,120,BANK_TRANSFER,SUPP_C,Electrical,John,10
20241025-0018,2024-10-25 15:24:50,ELX12,Light Bulb 60W,1,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,0
20241025-0019,2024-10-25 11:32:58,TOOL01,Hammer 16oz,2,400,550,CARD,SUPP_E,Tools,Peter,5
20241025-0020,2024-10-25 17:24:00,TOOL01,Hammer 16oz,7,400,550,MPESA,SUPP_E,Tools,Lucy,10
