transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241028-0000,2024-10-28 12:24:38,TIN012,Thin Nails Bundle,4,90,120,CARD,SUPP_B,Fasteners,John,10
20241028-0001,2024-10-28 12:29:24,NLS123,1/2 inch Nail Box,5,120,150,CASH,SUPP_B,Fasteners,Lucy,0
20241028-0002,2024-10-28 14:44:37,PLM001,Plumbing PVC Pipe 1”,6,200,280,CARD,SUPP_C,Plumbing,Lucy,0
20241028-0003,2024-10-28 16:34:04,PAI500,Premium Paint 5L,9,1200,1500,CARD,SUPP_D,Paints,Peter,5
20241028-0004,2024-10-28 09:24:11,GLV010,Construction Gloves,1,50,80,CASH,SUPP_B,Safety,Mary,10
20241028-0005,2024-10-28 10:59:37,BRU100,Hard Bristle Brush,1,180,250,CASH,SUPP_D,Decor,Lucy,5
20241028-0006,2024-10-28 14:23:08,PLY200,2x1 Timber (2m),10,300,350,MPESA,SUPP_A,Timber,Peter,0
20241028-0007,2024-10-28 08:24:27,PAI500,Premium Paint 5L,5,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,10
20241028-0008,2024-10-28 10:15:24,NLS123,1/2 inch Nail Box,9,120,150,BANK_TRANSFER,SUPP_B,Fasteners,John,0
20241028-0009,2024-10-28 10:17:03,PLM001,Plumbing PVC Pipe 1”,5,200,280,CASH,SUPP_C,Plumbing,Peter,0
20241028-0010,2024-10-28 15:59:53,ELX12,Light Bulb 60W,6,80,120,CASH,SUPP_C,Electrical,Mary,10
20241028-0011,2024-10-28 08:27:41,BRU100,Hard Bristle Brush,7,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,0
20241028-0012,2024-10-28 11:15:16,GLV010,Construction Gloves,7,50,80,CASH,SUPP_B,Safety,John,0
20241028-0013,2024-10-28 09:20:15,ELX12,Light Bulb 60W,4,80,120,MPESA,SUPP_C,Electrical,John,5
20241028-0014,2024-10-28 13:43:27,PLM001,Plumbing PVC Pipe 1”,5,200,280,CARD,SUPP_C,Plumbing,Peter,0
20241028-0015,2024-10-28 08:06:19,PLY200,2x1 Timber (2m),6,300,350,CASH,SUPP_A,Timber,Mary,0
20241028-0016,2024-10-28 11:08:23,ELX12,Light Bulb 60W,9,80,120,MPESA,SUPP_C,Electrical,Peter,10
20241028-0017,2024-10-28 17:42:46,CEM001,20kg Cement Bag,3,450,500,CASH,SUPP_A,Building Materials,Mary,5
20241028-0018,2024-10-28 08:56:41,NLS123,1/2 inch Nail Box,10,120,150,CARD,SUPP_B,Fasteners,Mary,0
20241028-0019,2024-10-28 08:49:23,GLV010,Construction Gloves,5,50,80,CASH,SUPP_B,Safety,Peter,0
20241028-0020,2024-10-28 14:11:42,ELX12,Light Bulb 60W,4,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,5
