transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241027-0000,2024-10-27 09:00:02,CEM001,20kg Cement Bag,9,450,500,MPESA,SUPP_A,Building Materials,John,0
20241027-0001,2024-10-27 17:22:51,TOOL01,Hammer 16oz,3,400,550,CARD,SUPP_E,Tools,Mary,0
20241027-0002,2024-10-27 14:17:25,TIN012,Thin Nails Bundle,9,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241027-0003,2024-10-27 11:03:11,PAI500,Premium Paint 5L,3,1200,1500,CARD,SUPP_D,Paints,John,0
20241027-0004,2024-10-27 17:17:16,TOOL01,Hammer 16oz,3,400,550,CARD,SUPP_E,Tools,Lucy,0
20241027-0005,2024-10-27 14:55:59,NLS123,1/2 inch Nail Box,5,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Peter,0
20241027-0006,2024-10-27 10:11:39,PLY200,2x1 Timber (2m),2,300,350,CARD,SUPP_A,Timber,Mary,5
20241027-0007,2024-10-27 14:07:58,TIN012,Thin Nails Bundle,3,90,120,MPESA,SUPP_B,Fasteners,Lucy,10
20241027-0008,2024-10-27 11:30:36,TIN012,Thin Nails Bundle,4,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241027-0009,2024-10-27 11:40:30,GLV010,Construction Gloves,3,50,80,CARD,SUPP_B,Safety,Lucy,10
20241027-0010,2024-10-27 15:51:35,GLV010,Construction Gloves,8,50,80,MPESA,SUPP_B,Safety,Lucy,10
20241027-0011,2024-10-27 15:45:32,TOOL01,Hammer 16oz,-10,400,550,CASH,SUPP_E,Tools,Peter,0
20241027-0012,2024-10-27 16:03:14,TIN012,Thin Nails Bundle,2,90,120,MPESA,SUPP_B,Fasteners,John,5
20241027-0013,2024-10-27 17:18:35,ELX12,Light Bulb 60W,4,80,120,CASH,SUPP_C,Electrical,John,10
20241027-0014,2024-10-27 14:30:59,CEM001,20kg Cement Bag,10,450,500,MPESA,SUPP_A,Building Materials,Lucy,0
20241027-0015,2024-10-27 08:59:01,CEM001,20kg Cement Bag,4,450,500,CASH,SUPP_A,Building Materials,Mary,10
20241027-0016,2024-10-27 15:29:58,CEM001,20kg Cement Bag,2,450,500,MPESA,SUPP_A,Building Materials,Lucy,0
