transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241023-0000,2024-10-23 08:25:57,CEM001,20kg Cement Bag,1,450,500,CASH,SUPP_A,Building Materials,John,5
20241023-0001,2024-10-23 09:47:53,PLY200,2x1 Timber (2m),8,300,350,CASH,SUPP_A,Timber,Mary,10
20241023-0002,2024-10-23 16:24:22,PLM001,Plumbing PVC Pipe 1”,2,200,280,CARD,SUPP_C,Plumbing,Peter,10
20241023-0003,2024-10-23 13:03:42,NLS123,1/2 inch Nail Box,7,120,150,CARD,SUPP_B,Fasteners,Mary,5
20241023-0004,2024-10-23 09:05:39,PLY200,2x1 Timber (2m),8,300,350,MPESA,SUPP_A,Timber,John,5
20241023-0005,2024-10-23 11:31:18,ELX12,Light Bulb 60W,8,80,120,BANK_TRANSFER,SUPP_C,Electrical,Peter,0
20241023-0006,2024-10-23 09:42:11,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,John,5
20241023-0007,2024-10-23 16:20:22,CEM001,20kg Cement Bag,7,450,500,CARD,SUPP_A,Building Materials,Lucy,0
20241023-0008,2024-10-23 08:58:34,TIN012,Thin Nails Bundle,10,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Lucy,0
20241023-0009,2024-10-23 17:46:50,PLM001,Plumbing PVC Pipe 1”,7,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241023-0010,2024-10-23 16:46:47,PLY200,2x1 Timber (2m),2,300,350,MPESA,SUPP_A,Timber,John,10
20241023-0011,2024-10-23 10:56:57,NLS123,1/2 inch Nail Box,2,120,150,CARD,SUPP_B,Fasteners,John,10
20241023-0012,2024-10-23 13:01:34,CEM001,20kg Cement Bag,10,450,500,MPESA,SUPP_A,Building Materials,Lucy,0
20241023-0013,2024-10-23 15:15:56,ELX12,Light Bulb 60W,1,80,120,CARD,SUPP_C,Electrical,Peter,10
