transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241019-0000,2024-10-19 12:19:53,NLS123,1/2 inch Nail Box,2,120,150,CASH,SUPP_B,Fasteners,John,0
20241019-0001,2024-10-19 11:17:20,PAI500,Premium Paint 5L,9,1200,1500,MPESA,SUPP_D,Paints,John,5
20241019-0002,2024-10-19 13:24:30,CEM001,20kg Cement Bag,2,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Lucy,0
20241019-0003,2024-10-19 09:38:17,GLV010,Construction Gloves,2,50,80,BANK_TRANSFER,SUPP_B,Safety,John,0
20241019-0004,2024-10-19 10:02:46,TIN012,Thin Nails Bundle,5,90,120,CARD,SUPP_B,Fasteners,Mary,10
20241019-0005,2024-10-19 11:10:48,GLV010,Construction Gloves,1,50,80,CASH,SUPP_B,Safety,Lucy,0
20241019-0006,2024-10-19 14:11:31,NLS123,1/2 inch Nail Box,6,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Lucy,0
20241019-0007,2024-10-19 08:56:53,NLS123,1/2 inch Nail Box,7,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Lucy,0
20241019-0008,2024-10-19 12:04:42,CEM001,20kg Cement Bag,2,450,500,CARD,SUPP_A,Building Materials,Lucy,0
20241019-0009,2024-10-19 16:56:06,BRU100,Hard Bristle Brush,4,180,250,MPESA,SUPP_D,Decor,Lucy,10
20241019-0010,2024-10-19 08:39:41,TOOL01,Hammer 16oz,5,400,550,CARD,SUPP_E,Tools,Mary,0
20241019-0011,2024-10-19 09:18:20,ELX12,Light Bulb 60W,1,80,120,MPESA,SUPP_C,Electrical,John,0
20241019-0012,2024-10-19 16:57:27,TOOL01,Hammer 16oz,10,400,550,CARD,SUPP_E,Tools,Lucy,0
20241019-0013,2024-10-19 17:41:47,PLM001,Plumbing PVC Pipe 1”,9,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,10
20241019-0014,2024-10-19 14:13:02,TIN012,Thin Nails Bundle,6,90,120,CARD,SUPP_B,Fasteners,Lucy,5
20241019-0015,2024-10-19 16:02:56,PLM001,Plumbing PVC Pipe 1”,9,200,280,MPESA,SUPP_C,Plumbing,Mary,5
20241019-0016,2024-10-19 09:59:07,TOOL01,Hammer 16oz,10,400,550,MPESA,SUPP_E,Tools,Peter,0
20241019-0017,2024-10-19 13:49:03,TIN012,Thin Nails Bundle,8,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241019-0018,2024-10-19 14:36:14,TOOL01,Hammer 16oz,2,400,550,CASH,SUPP_E,Tools,Lucy,5
20241019-0019,2024-10-19 16:05:07,PAI500,Premium Paint 5L,5,1200,1500,MPESA,SUPP_D,Paints,Mary,0
20241019-0020,2024-10-19 17:41:58,PAI500,Premium Paint 5L,4,1200,1500,MPESA,SUPP_D,Paints,Mary,0
20241019-0021,2024-10-19 14:06:39,CEM001,20kg Cement Bag,5,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Mary,0
20241019-0022,2024-10-19 11:12:49,PLM001,Plumbing PVC Pipe 1”,8,200,280,CARD,SUPP_C,Plumbing,Peter,5
