transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241018-0000,2024-10-18 09:28:03,BRU100,Hard Bristle Brush,2,180,250,CARD,SUPP_D,Decor,Mary,5
20241018-0001,2024-10-18 09:58:15,TOOL01,Hammer 16oz,10,400,550,CARD,SUPP_E,Tools,Lucy,0
20241018-0002,2024-10-18 17:18:05,BRU100,Hard Bristle Brush,5,180,250,CARD,SUPP_D,Decor,John,0
20241018-0003,2024-10-18 08:04:29,ELX12,Light Bulb 60W,6,80,120,CARD,SUPP_C,Electrical,John,0
20241018-0004,2024-10-18 13:03:30,PLM001,Plumbing PVC Pipe 1”,7,200,280,MPESA,SUPP_C,Plumbing,John,0
20241018-0005,2024-10-18 11:03:18,PLY200,2x1 Timber (2m),4,300,350,MPESA,SUPP_A,Timber,Peter,0
20241018-0006,2024-10-18 13:55:12,CEM001,20kg Cement Bag,4,450,500,CASH,SUPP_A,Building Materials,Peter,10
20241018-0007,2024-10-18 08:31:33,PAI500,Premium Paint 5L,3,1200,1500,CARD,SUPP_D,Paints,Peter,0
20241018-0008,2024-10-18 17:34:29,PLY200,2x1 Timber (2m),9,300,350,BANK_TRANSFER,SUPP_A,Timber,John,5
20241018-0009,2024-10-18 17:38:40,PAI500,Premium Paint 5L,3,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,0
20241018-0010,2024-10-18 10:15:25,NLS123,1/2 inch Nail Box,4,120,150,MPESA,SUPP_B,Fasteners,Peter,10
20241018-0011,2024-10-18 11:47:20,BRU100,Hard Bristle Brush,-1,180,250,MPESA,SUPP_D,Decor,John,0
20241018-0012,2024-10-18 10:36:41,TIN012,Thin Nails Bundle,9,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,0
20241018-0013,2024-10-18 12:05:48,ELX12,Light Bulb 60W,7,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,0
20241018-0014,2024-10-18 13:51:12,TIN012,Thin Nails Bundle,6,90,120,CARD,SUPP_B,Fasteners,Peter,0
20241018-0015,2024-10-18 09:59:22,CEM001,20kg Cement Bag,3,450,500,MPESA,SUPP_A,Building Materials,Lucy,0
20241018-0016,2024-10-18 14:30:01,NLS123,1/2 inch Nail Box,6,120,150,MPESA,SUPP_B,Fasteners,John,0
20241018-0017,2024-10-18 12:21:21,BRU100,Hard Bristle Brush,8,180,250,CARD,SUPP_D,Decor,Lucy,5
20241018-0018,2024-10-18 10:43:55,PLY200,2x1 Timber (2m),6,300,350,MPESA,SUPP_A,Timber,John,10
